ymd,humidity,max wind speed,snowfall,temp
2015-05-11,70.0,13.0,0.0,77.0
2015-05-12,58.0,15.0,0.0,75.0
2015-05-13,43.0,15.0,0.0,62.0
2015-05-14,37.0,13.0,0.0,62.0
2015-05-15,45.0,13.0,0.0,65.0
2015-05-16,67.0,10.0,0.0,66.0
2015-05-17,72.0,7.0,0.0,74.0
2015-05-18,77.0,14.0,0.0,68.0
2015-05-19,72.0,14.0,0.0,70.0
2015-05-20,47.0,14.0,0.0,61.0
2015-05-21,54.0,12.0,0.0,57.0
2015-05-22,51.0,18.0,0.0,65.0
2015-05-23,38.0,15.0,0.0,60.0
2015-05-24,38.0,10.0,0.0,69.0
2015-05-25,52.0,13.0,0.0,75.0
2015-05-26,54.0,12.0,0.0,78.0
2015-05-27,70.0,15.0,0.0,78.0
2015-05-28,62.0,12.0,0.0,78.0
2015-05-29,57.0,12.0,0.0,75.0
2015-05-30,68.0,14.0,0.0,76.0
2015-05-31,74.0,20.0,0.0,72.0
2015-06-01,90.0,16.0,0.0,55.0
2015-06-02,88.0,14.0,0.0,53.0
2015-06-03,67.0,10.0,0.0,61.0
2015-06-04,69.0,12.0,0.0,60.0
2015-06-05,80.0,9.0,0.0,63.0
2015-06-06,60.0,9.0,0.0,68.0
2015-06-07,44.0,12.0,0.0,65.0
2015-06-08,63.0,15.0,0.0,71.0
2015-06-09,65.0,15.0,0.0,76.0
2015-06-10,53.0,13.0,0.0,74.0
2015-06-11,58.0,14.0,0.0,81.0
2015-06-12,54.0,13.0,0.0,81.0
2015-06-13,48.0,14.0,0.0,79.0
2015-06-14,64.0,10.0,0.0,77.0
2015-06-15,83.0,17.0,0.0,74.0
2015-06-16,74.0,8.0,0.0,72.0
2015-06-17,60.0,12.0,0.0,74.0
2015-06-18,74.0,8.0,0.0,68.0
2015-06-19,66.0,10.0,0.0,78.0
2015-06-20,70.0,15.0,0.0,70.0
2015-06-21,72.0,16.0,0.0,80.0
2015-06-22,62.0,13.0,0.0,79.0
2015-06-23,66.0,16.0,0.0,83.0
2015-06-24,50.0,13.0,0.0,76.0
2015-06-25,49.0,13.0,0.0,74.0
2015-06-26,58.0,16.0,0.0,75.0
2015-06-27,72.0,16.0,0.0,65.0
2015-06-28,77.0,18.0,0.0,68.0
2015-06-29,59.0,12.0,0.0,70.0
2015-06-30,56.0,14.0,0.0,75.0
2015-07-01,68.0,14.0,0.0,76.0
2015-07-02,58.0,8.0,0.0,75.0
2015-07-03,52.0,9.0,0.0,74.0
2015-07-04,60.0,9.0,0.0,72.0
2015-07-05,60.0,7.0,0.0,76.0
2015-07-06,68.0,12.0,0.0,78.0
2015-07-07,76.0,10.0,0.0,82.0
2015-07-08,72.0,13.0,0.0,83.0
2015-07-09,72.0,12.0,0.0,74.0
2015-07-10,65.0,12.0,0.0,78.0
2015-07-11,45.0,10.0,0.0,79.0
2015-07-12,50.0,7.0,0.0,81.0
2015-07-13,53.0,10.0,0.0,81.0
2015-07-14,74.0,8.0,0.0,78.0
2015-07-15,67.0,13.0,0.0,77.0
2015-07-16,46.0,15.0,0.0,72.0
2015-07-17,62.0,12.0,0.0,74.0
2015-07-18,72.0,10.0,0.0,78.0
2015-07-19,62.0,14.0,0.0,86.0
2015-07-20,57.0,12.0,0.0,88.0
2015-07-21,54.0,10.0,0.0,82.0
2015-07-22,44.0,14.0,0.0,77.0
2015-07-23,42.0,13.0,0.0,77.0
2015-07-24,39.0,10.0,0.0,79.0
2015-07-25,49.0,10.0,0.0,79.0
2015-07-26,52.0,12.0,0.0,82.0
2015-07-27,72.0,20.0,0.0,79.0
2015-07-28,57.0,9.0,0.0,85.0
2015-07-29,51.0,10.0,0.0,87.0
2015-07-30,75.0,12.0,0.0,82.0
2015-07-31,58.0,12.0,0.0,81.0
2015-08-01,46.0,14.0,0.0,82.0
2015-08-02,48.0,12.0,0.0,80.0
2015-08-03,49.0,12.0,0.0,83.0
2015-08-04,61.0,23.0,0.0,79.0
2015-08-05,47.0,12.0,0.0,80.0
2015-08-06,47.0,9.0,0.0,75.0
2015-08-07,48.0,13.0,0.0,77.0
2015-08-08,58.0,12.0,0.0,75.0
2015-08-09,54.0,10.0,0.0,77.0
2015-08-10,57.0,13.0,0.0,77.0
2015-08-11,79.0,12.0,0.0,76.0
2015-08-12,56.0,12.0,0.0,78.0
2015-08-13,47.0,10.0,0.0,75.0
2015-08-14,49.0,9.0,0.0,78.0
2015-08-15,50.0,8.0,0.0,83.0
2015-08-16,51.0,9.0,0.0,85.0
2015-08-17,51.0,10.0,0.0,87.0
2015-08-18,67.0,14.0,0.0,82.0
2015-08-19,70.0,12.0,0.0,82.0
2015-08-20,67.0,16.0,0.0,82.0
2015-08-21,65.0,12.0,0.0,79.0
2015-08-22,45.0,10.0,0.0,78.0
2015-08-23,63.0,10.0,0.0,78.0
2015-08-24,63.0,9.0,0.0,80.0
2015-08-25,53.0,10.0,0.0,82.0
2015-08-26,46.0,12.0,0.0,76.0
2015-08-27,50.0,10.0,0.0,75.0
2015-08-28,50.0,8.0,0.0,73.0
2015-08-29,47.0,12.0,0.0,77.0
2015-08-30,61.0,12.0,0.0,81.0
2015-08-31,56.0,13.0,0.0,84.0
2015-09-01,54.0,9.0,0.0,83.0
2015-09-02,59.0,9.0,0.0,83.0
2015-09-03,51.0,10.0,0.0,84.0
2015-09-04,60.0,17.0,0.0,79.0
2015-09-05,52.0,14.0,0.0,75.0
2015-09-06,54.0,9.0,0.0,76.0
2015-09-07,58.0,10.0,0.0,81.0
2015-09-08,50.0,13.0,0.0,87.0
2015-09-09,64.0,13.0,0.0,83.0
2015-09-10,88.0,12.0,0.0,75.0
2015-09-11,68.0,14.0,0.0,74.0
2015-09-12,76.0,14.0,0.0,74.0
2015-09-13,68.0,15.0,0.0,71.0
2015-09-14,49.0,14.0,0.0,68.0
2015-09-15,46.0,8.0,0.0,73.0
2015-09-16,49.0,7.0,0.0,77.0
2015-09-17,48.0,12.0,0.0,79.0
2015-09-18,51.0,9.0,0.0,78.0
2015-09-19,64.0,12.0,0.0,76.0
2015-09-20,56.0,15.0,0.0,72.0
2015-09-21,44.0,17.0,0.0,66.0
2015-09-22,50.0,14.0,0.0,67.0
2015-09-23,49.0,9.0,0.0,70.0
2015-09-24,54.0,13.0,0.0,71.0
2015-09-25,55.0,13.0,0.0,70.0
2015-09-26,55.0,18.0,0.0,67.0
2015-09-27,65.0,9.0,0.0,64.0
2015-09-28,71.0,9.0,0.0,72.0
2015-09-29,73.0,10.0,0.0,78.0
2015-09-30,78.0,16.0,0.0,69.0
2015-10-01,70.0,16.0,0.0,60.0
2015-10-02,79.0,23.0,0.0,53.0
2015-10-03,76.0,21.0,0.0,52.0
2015-10-04,57.0,21.0,0.0,58.0
2015-10-05,58.0,15.0,0.0,60.0
2015-10-06,58.0,9.0,0.0,63.0
2015-10-07,58.0,8.0,0.0,66.0
2015-10-08,61.0,9.0,0.0,66.0
2015-10-09,75.0,17.0,0.0,70.0
2015-10-10,51.0,12.0,0.0,58.0
2015-10-11,53.0,10.0,0.0,61.0
2015-10-12,50.0,10.0,0.0,67.0
2015-10-13,70.0,10.0,0.0,67.0
2015-10-14,55.0,12.0,0.0,63.0
2015-10-15,53.0,10.0,0.0,58.0
2015-10-16,50.0,13.0,0.0,59.0
2015-10-17,47.0,13.0,0.0,49.0
2015-10-18,43.0,16.0,0.0,44.0
2015-10-19,47.0,14.0,0.0,44.0
2015-10-20,42.0,14.0,0.0,59.0
2015-10-21,50.0,12.0,0.0,67.0
2015-10-22,52.0,12.0,0.0,67.0
2015-10-23,47.0,14.0,0.0,55.0
2015-10-24,62.0,10.0,0.0,49.0
2015-10-25,62.0,13.0,0.0,58.0
2015-10-26,51.0,12.0,0.0,52.0
2015-10-27,59.0,10.0,0.0,52.0
2015-10-28,80.0,14.0,0.0,61.0
2015-10-29,58.0,17.0,0.0,65.0
2015-10-30,42.0,13.0,0.0,55.0
2015-10-31,52.0,10.0,0.0,49.0
2015-11-01,62.0,16.0,0.0,60.0
2015-11-02,59.0,8.0,0.0,59.0
2015-11-03,55.0,8.0,0.0,60.0
2015-11-04,64.0,9.0,0.0,63.0
2015-11-05,83.0,9.0,0.0,64.0
2015-11-06,76.0,14.0,0.0,70.0
2015-11-07,55.0,12.0,0.0,63.0
2015-11-08,48.0,15.0,0.0,51.0
2015-11-09,50.0,9.0,0.0,51.0
2015-11-10,79.0,23.0,0.0,54.0
2015-11-11,77.0,13.0,0.0,54.0
2015-11-12,82.0,17.0,0.0,56.0
2015-11-13,43.0,20.0,0.0,52.0
2015-11-14,44.0,21.0,0.0,46.0
2015-11-15,49.0,13.0,0.0,49.0
2015-11-16,40.0,14.0,0.0,59.0
2015-11-17,49.0,17.0,0.0,46.0
2015-11-18,65.0,13.0,0.0,52.0
2015-11-19,83.0,17.0,0.0,61.0
2015-11-20,57.0,15.0,0.0,55.0
2015-11-21,50.0,16.0,0.0,48.0
2015-11-22,62.0,13.0,0.0,49.0
2015-11-23,37.0,13.0,0.0,39.0
2015-11-24,45.0,12.0,0.0,39.0
2015-11-25,51.0,9.0,0.0,43.0
2015-11-26,71.0,8.0,0.0,51.0
2015-11-27,69.0,9.0,0.0,58.0
2015-11-28,77.0,,0.0,53.0
2015-11-29,61.0,,0.0,43.0
2015-11-30,66.0,13.0,0.0,40.0
2015-12-01,82.0,12.0,0.0,48.0
2015-12-02,90.0,9.0,0.0,52.0
2015-12-03,66.0,16.0,0.0,50.0
2015-12-04,52.0,12.0,0.0,47.0
2015-12-05,53.0,9.0,0.0,46.0
2015-12-06,60.0,12.0,0.0,46.0
2015-12-07,51.0,10.0,0.0,48.0
2015-12-08,56.0,13.0,0.0,45.0
2015-12-09,61.0,13.0,0.0,48.0
2015-12-10,62.0,12.0,0.0,56.0
2015-12-11,66.0,13.0,0.0,56.0
2015-12-12,58.0,9.0,0.0,61.0
2015-12-13,60.0,12.0,0.0,61.0
2015-12-14,78.0,13.0,0.0,60.0
2015-12-15,63.0,21.0,0.0,61.0
2015-12-16,62.0,14.0,0.0,50.0
2015-12-17,78.0,12.0,0.0,55.0
2015-12-18,61.0,17.0,0.0,48.0
2015-12-19,41.0,20.0,0.0,38.0
2015-12-20,41.0,17.0,0.0,39.0
2015-12-21,54.0,17.0,0.0,48.0
2015-12-22,76.0,14.0,0.0,58.0
2015-12-23,87.0,10.0,0.0,58.0
2015-12-24,73.0,15.0,0.0,68.0
2015-12-25,74.0,8.0,0.0,62.0
2015-12-26,57.0,15.0,0.0,53.0
2015-12-27,79.0,15.0,0.0,54.0
2015-12-28,56.0,18.0,,40.0
2015-12-29,87.0,18.0,,40.0
2015-12-30,81.0,9.0,0.0,43.0
2015-12-31,71.0,14.0,0.0,45.0
